"","Household_ID","Disability_in_house","Household_disability_income","Household_SSI_income","Number_of_persons_in_house","Total_household_income"
"52774",80319,2,0,0,4,190008
"52775",80320,2,0,0,2,102722
"52776",80321,2,0,0,1,82825
"52777",80322,2,0,0,1,11520
"52778",80323,2,0,0,4,30000
"52779",80324,2,0,0,3,137900
"52780",80325,2,0,0,3,80000
"52781",80326,2,0,0,1,48936
"52782",80327,2,0,0,5,80621
"52783",80328,2,0,0,2,5028
"52784",80329,2,0,30000,1,79499
"52785",80330,2,0,0,1,0
"52786",80331,2,0,0,2,26071
"52787",80332,2,0,0,1,2546
"52788",80333,2,0,11760,1,11760
"52789",80334,2,0,0,1,12725
"52790",80335,2,0,0,1,0
"52791",80337,1,1e+05,0,1,137360
"52792",80338,2,0,0,1,14773
"52793",80339,2,0,0,1,33317
"52794",80342,2,0,0,1,1e+05
"52795",80343,2,0,0,1,2e+05
"52796",80344,2,0,0,1,48581
"52797",80345,2,0,6000,1,6001
"52798",80346,2,0,0,1,14682
"52799",80347,2,0,0,5,556142
"52800",80348,2,0,0,5,36000
"52801",80350,2,0,0,1,1105000
"52802",80352,2,0,0,4,110003
"52803",80353,2,0,0,2,84851
"52804",80354,2,0,0,2,203201
"52805",80356,2,0,0,2,38057
"52806",80358,2,0,0,3,0
"52807",80359,2,0,0,2,113100
"52808",80360,2,0,0,4,215260
"52809",80361,2,0,0,6,95164
"52810",80362,2,0,0,1,9744
"52811",80363,2,0,0,2,800
"52812",80364,2,0,0,2,16000
"52813",80365,2,0,0,2,226618
"52814",80366,2,0,0,5,280200
"52815",80367,2,0,11448,1,11448
"52816",80368,2,0,0,1,30000
"52817",80369,2,0,0,1,20000
"52818",80370,2,0,0,1,8000
"52819",80371,2,0,0,2,52536
"52820",80373,2,0,0,3,119000
"52821",80374,2,0,0,5,77120
"52822",80375,2,0,0,4,615950
"52823",80376,2,0,0,2,101754
"52824",80377,2,0,0,1,37521
"52825",80378,2,0,0,4,161551
"52826",80379,2,0,0,1,158010
"52827",80380,2,0,0,1,18023
"52828",80382,2,0,0,2,0
"52829",80383,2,0,0,3,11826
"52830",80384,2,0,0,5,47000
"52831",80385,2,0,0,2,80150
"52832",80386,2,0,0,1,25000
"52833",80387,2,0,0,1,0
"52834",80388,2,0,0,1,41200
"52835",80389,2,0,0,4,92801
"52836",80390,2,0,0,1,13032
"52837",80392,2,0,0,2,162467
"52838",80393,2,0,0,2,134291
"52839",80394,2,0,0,1,182610
"52840",80395,2,0,0,1,0
"52841",80396,2,0,0,5,78040
"52842",80397,2,0,21600,6,163502
"52843",80398,2,0,0,1,55200
"52844",80399,2,0,0,1,75011
"52845",80400,2,0,0,2,62856
"52846",80401,2,0,0,1,32367
"52847",80402,2,0,0,2,25600
"52848",80403,2,0,9372,3,94430
"52849",80404,2,0,0,1,43515
"52850",80405,2,0,0,1,56073
"52851",80406,2,0,0,5,219115
"52852",80407,2,0,0,2,84000
"52853",80408,2,0,0,3,39816
"52854",80409,2,0,0,4,159600
"52855",80411,2,0,0,1,18756
"52856",80412,2,0,0,2,10002
"52857",80413,2,0,0,6,20001
"52858",80414,2,0,0,3,25000
"52859",80415,2,0,0,4,27001
"52860",80416,2,0,0,1,30001
"52861",80417,2,0,0,2,101402
"52862",80418,2,0,0,3,226250
"52863",80419,2,0,0,4,163103
"52864",80420,2,0,0,4,82324
"52865",80421,2,0,0,3,88269
"52866",80422,2,0,0,1,40000
"52867",80423,2,0,0,4,42000
"52868",80425,2,0,0,2,137503
"52869",80426,2,0,0,5,78000
"52870",80427,2,0,0,4,20000
"52871",80429,2,0,0,1,32495
"52872",80430,2,0,0,3,391009
"52873",80431,2,0,0,4,523059
"52874",80432,2,0,0,2,37846
"52875",80433,2,0,0,3,215978
"52876",80434,1,16000,16000,3,85000
"52877",80435,2,0,0,3,154600
"52878",80436,2,0,0,3,141911
"52879",80437,2,0,0,1,10470
"52880",80438,2,0,0,3,16000
"52881",80439,2,0,0,1,51142
"52882",80440,2,0,0,2,110001
"52883",80442,2,0,0,3,96101
"52884",80443,2,0,0,2,60400
"52885",80444,2,0,0,1,3640
"52886",80445,2,0,12480,1,12480
"52887",80446,2,0,0,8,238780
"52888",80447,1,400,0,1,169402
"52889",80448,2,0,0,3,44200
"52890",80449,2,0,11400,1,11400
"52891",80450,2,0,11400,1,11400
"52892",80451,2,0,0,3,479966
"52893",80452,2,0,0,2,113401
"52894",80453,2,0,0,2,133811
"52895",80454,2,0,0,4,126490
"52896",80456,2,0,0,6,139352
"52897",80457,2,0,0,2,382002
"52898",80458,2,0,0,4,104464
"52899",80459,2,0,312,1,99107
"52900",80460,2,0,0,2,180000
"52901",80461,2,0,0,4,11400
"52902",80462,2,0,0,3,50000
"52903",80463,2,0,0,2,247761
"52904",80464,2,0,0,2,387306
"52905",80465,2,0,0,1,85650
"52906",80466,2,0,0,1,21500
"52907",80467,2,0,0,3,179402
"52908",80468,2,0,0,1,67719
"52909",80469,2,0,0,4,17005
"52910",80470,2,0,0,2,82000
"52911",80471,2,0,0,5,29364
"52912",80472,2,0,0,1,27311
"52913",80474,2,0,0,2,58944
"52914",80476,2,0,0,5,63800
"52915",80477,2,0,0,2,93286
"52916",80478,2,0,12000,2,109000
"52917",80479,2,0,0,2,155021
"52918",80480,2,0,0,5,7800
"52919",80481,2,0,0,1,124001
"52920",80484,2,0,0,3,20000
"52921",80485,2,0,0,2,9652
"52922",80486,2,0,0,3,7440
"52923",80487,2,0,0,1,55000
"52924",80488,2,0,0,1,18432
"52925",80489,2,0,0,1,36011
"52926",80490,2,0,0,1,130036
"52927",80491,2,0,0,2,503044
"52928",80492,2,0,0,3,133600
"52929",80493,2,0,0,1,103500
"52930",80495,2,0,0,4,310000
"52931",80496,2,0,0,1,57329
"52932",80497,2,0,0,2,76000
"52933",80498,2,0,0,1,130000
"52934",80499,2,0,0,2,102704
"52935",80500,2,0,0,2,44700
"52936",80501,2,0,0,1,51386
"52937",80503,2,0,0,2,81333
"52938",80504,2,0,0,4,802350
"52939",80505,2,0,0,1,93005
"52940",80506,2,0,0,2,136210
"52941",80507,2,0,0,1,143801
"52942",80508,2,0,0,2,226159
"52943",80509,2,0,0,1,29000
"52944",80511,2,0,0,3,60001
"52945",80512,2,0,0,2,7980
"52946",80514,1,14160,14160,2,52320
"52947",80515,2,0,0,4,185300
"52948",80517,2,0,0,6,174524
"52949",80519,2,0,0,3,54000
"52950",80520,2,0,0,2,46720
"52951",80521,2,0,16680,2,24660
"52952",80522,2,0,0,3,190656
"52953",80523,2,0,0,1,83000
"52954",80524,2,0,0,4,315030
"52955",80525,2,0,0,3,70044
"52956",80526,2,0,12480,1,12480
"52957",80527,2,0,0,2,185400
"52958",80528,2,0,0,1,48752
"52959",80529,2,0,0,4,53000
"52960",80530,2,0,0,2,46800
"52961",80531,2,0,0,1,106780
"52962",80532,2,0,0,1,35600
"52963",80533,2,0,0,2,57600
"52964",80534,2,0,0,1,165082
"52965",80535,2,0,11280,2,14880
"52966",80536,2,0,0,3,30
"52967",80537,2,0,0,2,194986
"52968",80538,2,0,0,4,16681
"52969",80539,2,0,10080,2,22080
"52970",80540,2,0,12720,1,25800
"52971",80541,2,0,0,2,50000
"52972",80542,2,0,0,1,60300
"52973",80543,2,0,0,4,211434
"52974",80544,2,0,0,2,202602
"52975",80545,2,0,0,2,273186
"52976",80546,2,0,0,4,91504
"52977",80548,2,0,0,2,280000
"52978",80549,2,0,8400,4,117566
"52979",80551,2,0,0,1,280467
"52980",80552,2,0,0,1,25982
"52981",80553,2,0,8784,2,33120
"52982",80555,2,0,0,6,73700
"52983",80556,2,0,0,2,40000
"52984",80558,2,0,0,2,230901
"52985",80559,2,0,0,1,77000
"52986",80560,2,0,0,1,82394
"52987",80561,2,0,0,3,50000
"52988",80562,2,0,0,1,44401
"52989",80563,2,0,0,1,130001
"52990",80565,2,0,0,2,22000
"52991",80566,2,0,0,5,119884
"52992",80567,2,0,0,1,0
"52993",80568,2,0,0,1,2400
"52994",80571,2,0,0,1,19202
"52995",80572,2,0,0,7,218854
"52996",80573,2,0,0,5,105000
"52997",80574,2,0,0,1,72100
"52998",80575,2,0,0,1,17004
"52999",80576,2,0,0,4,92020
"53000",80577,2,0,0,2,220285
"53001",80578,2,0,0,4,145463
"53002",80579,2,0,0,3,88067
"53003",80580,2,0,0,2,92002
"53004",80581,2,0,0,1,130036
"53005",80582,2,0,0,2,362203
"53006",80583,2,0,0,1,372000
"53007",80584,2,0,0,2,251400
"53008",80586,2,0,0,4,125645
"53009",80587,2,0,0,5,257108
"53010",80589,2,0,0,1,12582
"53011",80590,2,0,0,5,172680
"53012",80591,2,0,18996,3,86003
"53013",80592,2,0,0,4,88500
"53014",80593,2,0,0,2,12
"53015",80594,2,0,0,6,107000
"53016",80595,2,0,0,2,100032
"53017",80596,2,0,0,6,148001
"53018",80598,2,0,0,1,3005
"53019",80599,2,0,0,1,57000
"53020",80600,2,0,0,2,54816
"53021",80601,2,0,0,2,211512
"53022",80602,2,0,0,5,73485
"53023",80604,2,0,0,4,197707
"53024",80605,2,0,14172,5,43177
"53025",80606,2,0,0,1,21257
"53026",80607,2,0,0,3,74000
"53027",80608,2,0,0,4,70000
"53028",80609,2,0,0,2,86508
"53029",80611,2,0,0,2,10000
"53030",80612,2,0,0,4,55000
"53031",80613,2,0,0,3,15000
"53032",80614,2,0,0,3,87900
"53033",80615,2,0,0,3,171250
"53034",80617,2,0,0,3,206375
"53035",80618,2,0,0,3,54403
"53036",80619,2,0,0,1,85000
"53037",80620,2,0,0,5,69000
"53038",80621,2,0,0,2,406561
"53039",80622,2,0,0,3,86120
"53040",80623,2,0,0,2,34872
"53041",80624,2,0,0,1,36125
"53042",80625,2,0,0,1,3589
"53043",80626,2,0,0,2,47684
"53044",80627,2,0,0,4,63005
"53045",80628,2,0,0,2,20002
"53046",80629,2,0,0,1,43301
"53047",80630,2,0,0,3,82572
"53048",80633,2,0,0,2,37000
"53049",80634,2,0,0,2,26160
"53050",80635,2,0,0,1,13782
"53051",80636,2,0,0,3,108021
"53052",80637,2,0,0,5,220006
"53053",80638,2,0,0,1,61200
"53054",80639,2,0,0,1,51499
"53055",80640,2,0,0,4,54000
"53056",80641,2,0,0,2,70001
"53057",80642,2,0,0,3,19201
"53058",80643,2,0,0,3,51707
"53059",80644,2,0,0,2,41025
"53060",80646,2,0,0,4,92607
"53061",80647,2,0,0,1,45450
"53062",80648,2,0,0,2,148015
"53063",80649,1,4000,0,1,40700
"53064",80650,2,0,0,2,87020
"53065",80651,2,0,0,1,31800
"53066",80652,2,0,0,1,16805
"53067",80653,2,0,0,3,322615
"53068",80654,2,0,0,2,16502
"53069",80655,2,0,0,4,160580
"53070",80656,2,0,0,3,279888
"53071",80658,2,0,0,2,243096
"53072",80659,2,0,0,3,150000
"53073",80660,2,0,0,1,80200
"53074",80661,2,0,0,2,164937
"53075",80662,2,0,94,2,37786
"53076",80663,2,0,0,1,57011
"53077",80664,2,0,0,2,37424
"53078",80665,2,0,0,3,247876
"53079",80666,2,0,0,2,839
"53080",80668,2,0,0,2,130000
"53081",80669,2,0,10200,4,65200
"53082",80670,2,0,0,2,855278
"53083",80671,2,0,0,2,113048
"53084",80672,2,0,0,6,106980
"53085",80673,2,0,0,2,45500
"53086",80674,2,0,0,1,14982
"53087",80675,2,0,0,1,14401
"53088",80676,2,0,0,4,58120
"53089",80677,2,0,0,2,71302
"53090",80678,2,0,0,2,214717
"53091",80679,2,0,0,1,37681
"53092",80680,2,0,0,1,82933
"53093",80681,2,0,0,3,53108
"53094",80682,2,0,0,3,80000
"53095",80683,2,0,0,4,169900
"53096",80684,2,0,0,2,68448
"53097",80686,2,0,0,3,80970
"53098",80687,2,0,0,2,60000
"53099",80688,2,0,0,4,0
"53100",80689,2,0,0,1,12102
"53101",80690,2,0,0,3,62444
"53102",80691,2,0,0,1,283101
"53103",80692,1,4000,0,7,101804
"53104",80693,2,0,0,2,92300
"53105",80694,2,0,0,2,170400
"53106",80696,2,0,8040,4,73840
"53107",80697,2,0,0,1,4000
"53108",80698,2,0,0,1,10000
"53109",80699,2,0,0,2,30600
"53110",80701,2,0,0,2,253701
"53111",80704,2,0,0,1,65922
"53112",80705,2,0,0,1,160395
"53113",80707,2,0,0,6,257200
"53114",80708,2,0,0,2,430000
"53115",80709,2,0,0,1,103801
"53116",80710,2,0,0,1,36951
"53117",80711,2,0,0,1,87612
"53118",80712,2,0,0,4,60660
"53119",80713,2,0,8400,2,55462
"53120",80714,2,0,0,5,86840
"53121",80715,1,1547,10152,2,23633
"53122",80716,2,0,0,1,49992
"53123",80717,2,0,0,1,18952
"53124",80718,2,0,0,2,256494
"53125",80719,2,0,0,10,217765
"53126",80720,2,0,0,5,131005
"53127",80721,2,0,0,2,167125
"53128",80722,2,0,0,5,34650
"53129",80723,2,0,0,1,5401
"53130",80724,2,0,0,4,36001
"53131",80725,2,0,0,2,170543
"53132",80726,2,0,0,3,14000
"53133",80727,2,0,0,2,92601
"53134",80728,2,0,0,2,188625
"53135",80730,2,0,0,2,27321
"53136",80731,2,0,0,2,55500
"53137",80732,2,0,0,1,140800
"53138",80733,2,0,0,3,124000
"53139",80734,2,0,0,3,119329
"53140",80735,2,0,0,3,178002
"53141",80736,2,0,0,6,440960
"53142",80737,2,0,0,5,229200
"53143",80738,2,0,0,5,165010
"53144",80739,2,0,0,2,80001
"53145",80740,2,0,0,5,138754
"53146",80741,2,0,0,5,58000
"53147",80742,2,0,0,6,56821
"53148",80744,2,0,0,5,81628
"53149",80746,1,6000,0,3,249000
"53150",80747,2,0,0,3,99358
"53151",80749,2,0,0,3,76002
"53152",80751,2,0,0,3,42002
"53153",80752,1,320,0,1,59645
"53154",80753,2,0,0,1,42145
"53155",80754,2,0,0,2,2e+05
"53156",80755,2,0,0,5,65000
"53157",80757,2,0,0,1,122140
"53158",80758,2,0,0,1,206609
"53159",80761,2,0,0,3,44752
"53160",80762,2,0,0,1,65053
"53161",80763,2,0,0,2,27000
"53162",80764,2,0,0,2,8110
"53163",80765,1,14000,0,1,119215
"53164",80766,2,0,0,2,25440
"53165",80767,2,0,600,1,600
"53166",80768,2,0,0,5,79012
"53167",80769,2,0,0,3,32001
"53168",80770,2,0,0,1,36600
"53169",80771,2,0,0,1,66000
"53170",80772,2,0,0,2,125000
"53171",80775,2,0,0,4,18500
"53172",80778,2,0,0,1,40121
"53173",80779,2,0,0,2,96101
"53174",80780,2,0,0,1,77392
"53175",80781,2,0,0,3,277015
"53176",80782,2,0,0,1,27509
"53177",80783,2,0,0,1,88802
"53178",80784,2,0,0,2,0
"53179",80786,2,0,0,5,125000
"53180",80787,2,0,0,4,249534
"53181",80788,2,0,0,4,57200
"53182",80789,2,0,0,5,383930
"53183",80790,2,0,0,7,112124
"53184",80791,2,0,0,1,44568
"53185",80792,2,0,0,2,20004
"53186",80793,2,0,0,12,594716
"53187",80794,2,0,0,1,75006
"53188",80795,2,0,0,1,35000
"53189",80796,2,0,0,1,125018
"53190",80797,2,0,0,8,89500
"53191",80798,2,0,0,2,2
"53192",80799,2,0,0,3,101693
"53193",80800,2,0,0,6,185000
"53194",80801,2,0,0,7,297108
"53195",80803,1,5400,0,6,34601
"53196",80804,2,0,0,2,55000
"53197",80805,2,0,0,3,41169
"53198",80806,2,0,0,4,72010
"53199",80807,2,0,0,1,48000
"53200",80808,2,0,0,1,68037
"53201",80810,2,0,0,2,98985
"53202",80811,2,0,0,1,18600
"53203",80812,2,0,0,1,13792
"53204",80813,2,0,2388,3,46140
"53205",80814,1,5400,0,4,119520
"53206",80815,2,0,0,3,25000
"53207",80816,2,0,0,2,15000
"53208",80817,2,0,0,2,38700
"53209",80818,2,0,0,1,53511
"53210",80819,2,0,0,5,89744
"53211",80820,2,0,0,4,82251
"53212",80821,2,0,0,4,24700
"53213",80822,2,0,0,2,120251
"53214",80823,2,0,9504,3,24510
"53215",80824,2,0,0,2,24193
"53216",80825,2,0,0,3,26000
"53217",80826,2,0,0,1,30000
"53218",80827,2,0,0,1,83209
"53219",80828,2,0,0,2,100416
"53220",80829,2,0,0,3,52001
"53221",80831,2,0,0,1,23254
"53222",80833,2,0,0,2,207853
"53223",80834,2,0,0,2,66544
"53224",80835,2,0,0,4,160782
"53225",80836,2,0,0,2,130002
"53226",80837,2,0,0,3,25000
"53227",80838,2,0,0,2,42621
"53228",80839,2,0,0,1,856333
"53229",80840,2,0,0,2,657812
"53230",80841,2,0,4800,2,24133
"53231",80842,2,0,0,1,62032
"53232",80844,2,0,0,4,70000
"53233",80845,2,0,0,3,138083
"53234",80846,2,0,0,5,1300299
"53235",80847,2,0,0,4,128067
"53236",80848,2,0,0,3,52705
"53237",80849,2,0,0,3,91168
"53238",80850,2,0,0,2,98240
"53239",80851,2,0,0,2,269511
"53240",80853,2,0,0,5,191000
"53241",80855,2,0,0,4,202594
"53242",80856,2,0,0,2,28001
"53243",80857,2,0,0,2,23755
"53244",80858,2,0,0,8,74538
"53245",80859,2,0,0,1,31000
"53246",80860,2,0,0,1,25000
"53247",80861,2,0,0,3,122540
"53248",80862,2,0,0,1,28168
"53249",80864,2,0,0,5,401000
"53250",80865,2,0,0,5,58000
"53251",80866,2,0,0,5,114100
"53252",80867,2,0,0,3,350604
"53253",80868,2,0,0,3,134275
"53254",80869,2,0,0,4,132329
"53255",80871,2,0,0,3,55878
"53256",80873,2,0,0,5,35067
"53257",80874,2,0,0,6,30450
"53258",80877,2,0,0,2,195001
"53259",80878,2,0,0,4,90457
"53260",80881,2,0,0,5,25000
"53261",80882,2,0,4200,1,19992
"53262",80884,2,0,11448,1,11448
"53263",80885,2,0,0,5,220027
"53264",80886,2,0,0,5,219920
"53265",80887,2,0,0,5,183006
"53266",80888,2,0,0,7,117481
"53267",80890,2,0,0,1,54000
"53268",80892,2,0,0,3,84560
"53269",80893,2,0,0,4,84000
"53270",80896,2,0,0,3,37503
"53271",80897,2,0,0,1,189580
"53272",80898,2,0,0,3,108000
"53273",80899,2,0,0,2,123260
"53274",80900,2,0,0,2,155701
"53275",80902,2,0,0,1,74000
"53276",80903,2,0,0,4,54600
"53277",80905,2,0,0,4,51401
"53278",80906,2,0,0,1,25753
"53279",80907,2,0,0,2,78402
"53280",80908,2,0,0,2,41811
"53281",80909,2,0,11820,2,83203
"53282",80910,2,0,0,1,60300
"53283",80911,2,0,0,3,347653
"53284",80912,2,0,0,1,32100
"53285",80913,2,0,0,1,25
"53286",80914,1,300,0,3,100228
"53287",80915,2,0,0,4,42000
"53288",80916,2,0,0,3,81429
"53289",80917,2,0,0,2,248200
"53290",80918,2,0,0,1,6700
"53291",80919,2,0,0,1,139501
"53292",80920,2,0,0,3,67745
"53293",80922,2,0,0,3,62553
"53294",80923,2,0,0,2,31300
"53295",80924,2,0,0,2,168232
"53296",80926,2,0,0,4,130010
"53297",80927,2,0,0,6,53701
"53298",80928,2,0,0,1,36000
"53299",80929,2,0,0,4,229232
"53300",80930,2,0,0,3,15000
"53301",80931,2,0,0,1,50000
"53302",80932,2,0,0,2,1500
"53303",80933,2,0,0,4,101068
"53304",80935,2,0,0,2,74000
"53305",80936,2,0,0,1,120000
"53306",80937,2,0,0,2,80001
"53307",80938,2,0,0,1,12463
"53308",80939,2,0,0,3,74003
"53309",80940,2,0,0,2,84704
"53310",80946,2,0,0,4,275700
"53311",80947,2,0,0,4,50000
"53312",80948,2,0,0,7,152000
"53313",80949,2,0,0,2,200132
"53314",80950,2,0,0,2,291231
"53315",80951,2,0,0,2,122620
"53316",80952,2,0,0,3,60237
"53317",80955,2,0,0,2,50001
"53318",80956,2,0,0,2,150634
"53319",80957,2,0,0,1,61782
"53320",80958,2,0,0,3,22801
"53321",80959,2,0,0,1,13782
"53322",80960,2,0,8700,2,61350
"53323",80961,2,0,0,1,141600
"53324",80962,2,0,0,4,71800
"53325",80963,2,0,0,2,47000
"53326",80964,2,0,0,1,30600
"53327",80965,2,0,0,3,53503
"53328",80967,2,0,0,2,136289
"53329",80968,2,0,0,3,35000
"53330",80969,2,0,0,5,24010
"53331",80970,2,0,0,1,34415
"53332",80971,2,0,0,4,0
"53333",80972,2,0,0,4,329852
"53334",80973,2,0,0,1,28565
"53335",80974,2,0,0,4,24270
"53336",80975,2,0,0,4,5000
"53337",80976,2,0,0,1,40009
"53338",80977,2,0,0,5,76513
"53339",80978,2,0,0,6,125700
"53340",80979,2,0,0,4,30000
"53341",80980,2,0,0,2,61382
"53342",80982,2,0,0,1,0
"53343",80983,2,0,0,1,7680
"53344",80984,2,0,0,1,161875
"53345",80985,2,0,0,4,125275
"53346",80986,2,0,0,1,44033
"53347",80987,2,0,0,3,130703
"53348",80988,2,0,0,2,61588
"53349",80989,2,0,0,2,0
"53350",80990,2,0,0,4,86000
"53351",80991,2,0,6000,4,181816
"53352",80992,2,0,0,3,36320
"53353",80993,2,0,0,2,0
"53354",80994,2,0,0,5,40000
"53355",80995,2,0,0,1,21000
"53356",80996,2,0,0,4,166300
"53357",80997,2,0,0,2,20132
"53358",80998,2,0,0,4,148000
"53359",80999,2,0,0,2,85362
"53360",81000,2,0,0,6,283497
"53361",81001,2,0,0,8,190416
"53362",81002,2,0,0,1,80000
"53363",81003,2,0,0,1,105001
"53364",81004,2,0,0,3,34000
"53365",81005,2,0,0,5,84519
"53366",81006,2,0,0,3,75000
"53367",81007,2,0,0,1,56420
"53368",81008,2,0,0,4,25750
"53369",81009,2,0,10020,7,35970
"53370",81010,2,0,0,1,0
"53371",81012,2,0,0,1,3940
"53372",81013,2,0,0,5,310933
"53373",81014,2,0,0,1,0
"53374",81015,2,0,0,2,52164
"53375",81016,2,0,0,2,79000
"53376",81017,2,0,0,1,780
"53377",81018,2,0,0,2,50802
"53378",81019,2,0,0,1,33396
"53379",81023,2,0,0,2,84749
"53380",81024,2,0,0,3,98045
"53381",81025,2,0,0,2,182752
"53382",81026,2,0,0,2,66200
"53383",81027,2,0,0,2,48000
"53384",81028,2,0,0,2,120002
"53385",81029,2,0,0,3,223076
"53386",81031,2,0,0,4,278602
"53387",81032,2,0,0,1,40151
"53388",81033,2,0,0,3,125155
"53389",81034,2,0,0,3,67010
"53390",81035,2,0,0,5,16020
"53391",81036,2,0,0,5,74680
"53392",81037,2,0,0,2,46000
"53393",81038,2,0,0,3,110364
"53394",81040,2,0,0,2,167000
"53395",81041,2,0,0,1,50202
"53396",81042,2,0,0,3,18000
"53397",81043,2,0,0,3,30000
"53398",81044,2,0,0,4,125645
"53399",81046,2,0,0,2,50000
"53400",81047,2,0,0,1,12850
"53401",81048,2,0,0,3,53000
"53402",81049,2,0,0,8,79000
"53403",81050,2,0,0,1,44001
"53404",81051,2,0,0,2,64200
"53405",81052,2,0,0,2,206869
"53406",81053,2,0,0,2,53602
"53407",81054,2,0,2640,1,32940
"53408",81055,2,0,0,4,50000
"53409",81056,2,0,0,3,71004
"53410",81057,2,0,0,2,116901
"53411",81058,2,0,0,2,40000
"53412",81059,2,0,0,1,91000
"53413",81060,2,0,0,5,165000
"53414",81061,2,0,0,2,117000
"53415",81062,2,0,0,1,132202
"53416",81063,2,0,0,4,49106
"53417",81064,2,0,8400,5,38400
"53418",81067,2,0,0,1,1e+05
"53419",81068,2,0,0,1,60000
"53420",81069,2,0,0,2,147515
"53421",81070,2,0,0,2,3000
"53422",81071,2,0,0,1,106107
"53423",81073,2,0,0,3,74000
"53424",81074,2,0,0,2,131502
"53425",81075,2,0,0,1,35001
"53426",81076,2,0,0,3,179380
"53427",81077,2,0,0,2,130241
"53428",81078,2,0,0,3,35350
"53429",81080,2,0,0,4,310324
"53430",81081,2,0,0,7,260327
"53431",81082,2,0,0,2,94450
"53432",81084,2,0,11664,1,11664
"53433",81086,2,0,0,1,1200
"53434",81087,2,0,0,1,242320
"53435",81088,2,0,0,2,11300
"53436",81089,2,0,0,5,66820
"53437",81091,2,0,0,1,72100
"53438",81092,2,0,0,3,183084
"53439",81093,2,0,0,1,12102
"53440",81096,2,0,0,3,16100
"53441",81098,2,0,0,5,129677
"53442",81100,2,0,0,6,20000
"53443",81101,2,0,0,2,77537
"53444",81102,2,0,0,1,21007
"53445",81103,2,0,0,3,82000
"53446",81105,2,0,0,2,117578
"53447",81106,2,0,0,5,30000
"53448",81107,2,0,0,5,179002
"53449",81108,2,0,0,7,55000
"53450",81109,2,0,0,1,24990
"53451",81110,2,0,0,1,60402
"53452",81111,2,0,0,4,78540
"53453",81112,2,0,0,3,63800
"53454",81113,2,0,0,3,348932
"53455",81114,2,0,0,3,136411
"53456",81116,2,0,0,6,276082
"53457",81117,2,0,0,2,201020
"53458",81118,2,0,0,4,110050
"53459",81119,2,0,0,2,160000
"53460",81120,2,0,0,4,55000
"53461",81121,2,0,0,2,197000
"53462",81122,2,0,0,1,16850
"53463",81124,2,0,0,3,97205
"53464",81125,2,0,0,4,70000
"53465",81126,1,900,0,2,39904
"53466",81127,2,0,0,2,65000
"53467",81128,2,0,0,4,279480
"53468",81131,2,0,0,1,65000
"53469",81133,2,0,0,2,77445
"53470",81134,2,0,0,1,21440
"53471",81136,2,0,0,2,132000
"53472",81137,2,0,0,4,149702
"53473",81138,2,0,0,3,118904
"53474",81139,2,0,0,4,72152
"53475",81140,2,0,0,3,147002
"53476",81141,2,0,0,1,57200
"53477",81142,2,0,0,8,118052
"53478",81143,2,0,0,2,152190
"53479",81144,2,0,0,3,142223
"53480",81145,2,0,0,5,914296
"53481",81146,2,0,0,2,34300
"53482",81147,2,0,0,2,282100
"53483",81148,2,0,0,2,40005
"53484",81149,2,0,0,4,246260
"53485",81150,2,0,0,1,0
"53486",81151,2,0,0,6,81200
"53487",81153,2,0,0,10,159438
"53488",81154,2,0,0,4,158090
"53489",81155,2,0,0,3,384237
"53490",81156,2,0,0,2,32340
"53491",81157,2,0,0,5,124377
"53492",81158,2,0,0,9,60775
"53493",81159,2,0,0,1,36001
"53494",81160,2,0,0,2,40020
"53495",81161,2,0,0,2,34360
"53496",81162,2,0,0,4,116000
"53497",81163,2,0,0,2,418380
"53498",81165,2,0,0,4,101013
"53499",81166,2,0,0,2,68134
"53500",81167,2,0,0,5,163602
"53501",81168,2,0,0,1,50000
"53502",81169,2,0,0,4,87820
"53503",81170,2,0,10164,3,78674
"53504",81171,2,0,0,4,12176
"53505",81172,2,0,0,3,1800
"53506",81175,2,0,0,2,136067
"53507",81176,2,0,0,2,59656
"53508",81177,2,0,0,3,40000
"53509",81178,2,0,0,3,96000
"53510",81179,2,0,0,4,96200
"53511",81180,2,0,0,1,9360
"53512",81181,2,0,0,7,27500
"53513",81183,2,0,0,4,0
"53514",81185,2,0,0,5,105000
"53515",81186,2,0,0,1,50000
"53516",81188,2,0,0,4,93016
"53517",81189,2,0,0,3,68002
"53518",81190,2,0,0,5,66144
"53519",81191,2,0,0,2,150782
"53520",81192,1,298,0,4,66154
"53521",81193,2,0,0,3,66000
"53522",81194,1,1300,0,4,116610
"53523",81195,2,0,0,1,49025
"53524",81196,2,0,0,2,122213
"53525",81197,2,0,0,4,70000
"53526",81199,2,0,0,2,78803
"53527",81200,2,0,0,5,182200
"53528",81201,2,0,0,1,32000
"53529",81202,2,0,0,2,8520
"53530",81203,2,0,0,1,50001
"53531",81205,2,0,3204,1,8344
"53532",81206,2,0,0,3,50
"53533",81207,2,0,0,4,172005
"53534",81208,2,0,0,2,31450
"53535",81210,2,0,0,1,29000
"53536",81211,2,0,0,4,66050
"53537",81212,2,0,0,1,44158
"53538",81213,2,0,0,2,47697
"53539",81214,2,0,9120,2,51495
"53540",81215,2,0,0,5,73182
"53541",81216,2,0,0,2,24000
"53542",81217,2,0,0,1,15600
"53543",81218,2,0,0,3,100182
"53544",81219,2,0,0,3,51680
"53545",81220,2,0,0,1,26920
